,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Grupo,total_gastos,Deck,Side,Sobrenome,FamilySize
5847,6191_01,Europa,True,A/59/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Alraida Ametic,True,6191,0.0,A,P,Ametic,12.0
5848,6191_02,Europa,True,A/59/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Lesaten Ametic,True,6191,0.0,A,P,Ametic,12.0
5849,6191_03,Europa,True,A/59/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Taurah Ametic,True,6191,0.0,A,P,Ametic,12.0
5850,6191_04,Europa,True,A/59/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Miatrix Ametic,True,6191,0.0,A,P,Ametic,12.0
5851,6192_01,Earth,False,F/1183/S,PSO J318.5-22,23.0,False,0.0,126.0,403.0,0.0,21.0,Arllia Nolds,True,6192,550.0,F,S,Nolds,11.0
5852,6194_01,Earth,False,F/1185/S,TRAPPIST-1e,15.0,False,1042.0,0.0,36.0,0.0,0.0,,False,6194,1078.0,F,S,,1.0
5853,6199_01,Mars,True,E/412/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Chrice Spien,True,6199,0.0,E,S,Spien,12.0
5854,6199_02,Mars,False,D/188/S,TRAPPIST-1e,47.0,True,5.0,1027.0,0.0,24.0,0.0,Cocors Spien,True,6199,1056.0,D,S,Spien,12.0
5855,6200_01,Europa,False,B/238/S,TRAPPIST-1e,27.0,False,3.0,4654.0,0.0,657.0,214.0,Saxino Duckil,True,6200,5528.0,B,S,Duckil,3.0
5856,6200_02,Europa,False,B/238/S,TRAPPIST-1e,26.0,False,0.0,9.0,0.0,3.0,2047.0,Weias Duckil,False,6200,2059.0,B,S,Duckil,3.0
5857,6200_03,Europa,False,B/238/S,55 Cancri e,25.0,False,2026.0,4929.0,0.0,1179.0,10270.0,Genubia Duckil,False,6200,18404.0,B,S,Duckil,3.0
5858,6201_01,Europa,False,A/60/P,55 Cancri e,34.0,True,0.0,1174.0,0.0,130.0,1141.0,Kaboson Sempribly,False,6201,2445.0,A,P,Sempribly,3.0
5859,6205_01,Mars,False,D/189/S,TRAPPIST-1e,27.0,True,55.0,0.0,50.0,1849.0,1.0,Spikes Sulie,False,6205,1955.0,D,S,Sulie,2.0
5860,6206_01,Earth,False,F/1187/S,TRAPPIST-1e,39.0,False,0.0,176.0,43.0,660.0,0.0,Gillie Pughlinsons,False,6206,879.0,F,S,Pughlinsons,13.0
5861,6207_01,Mars,False,F/1278/P,TRAPPIST-1e,31.0,False,915.0,0.0,1313.0,370.0,0.0,Rinkes Brity,False,6207,2598.0,F,P,Brity,8.0
5862,6207_02,Mars,False,F/1278/P,TRAPPIST-1e,4.0,False,,0.0,0.0,0.0,0.0,Cinkes Brity,True,6207,0.0,F,P,Brity,8.0
5863,6207_03,Mars,False,E/397/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Caper Brity,False,6207,0.0,E,P,Brity,8.0
5864,6208_01,Mars,True,F/1279/P,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Seat Burie,True,6208,0.0,F,P,Burie,3.0
5865,6211_01,Mars,False,D/193/P,TRAPPIST-1e,19.0,False,2006.0,0.0,,0.0,0.0,Mondax Botie,True,6211,2006.0,D,P,Botie,4.0
5866,6213_01,Earth,False,F/1280/P,55 Cancri e,25.0,False,258.0,0.0,306.0,311.0,24.0,Edgary Vincenton,True,6213,899.0,F,P,Vincenton,15.0
5867,6215_01,Europa,False,B/239/S,55 Cancri e,28.0,False,0.0,809.0,0.0,2043.0,72.0,Mahamak Sterly,True,6215,2924.0,B,S,Sterly,2.0
5868,6215_02,Europa,False,B/239/S,55 Cancri e,37.0,False,0.0,90.0,0.0,3282.0,11.0,Suhelik Sterly,False,6215,3383.0,B,S,Sterly,2.0
5869,6216_01,Mars,False,F/1282/P,TRAPPIST-1e,43.0,False,24.0,1.0,1167.0,0.0,0.0,Wolous Perta,True,6216,1192.0,F,P,Perta,6.0
5870,6218_01,Earth,False,F/1188/S,55 Cancri e,18.0,False,425.0,779.0,0.0,0.0,74.0,Hanry Villenson,False,6218,1278.0,F,S,Villenson,11.0
5871,6218_02,Earth,False,E/413/S,TRAPPIST-1e,36.0,False,1603.0,0.0,2.0,87.0,0.0,Brinez Villenson,False,6218,1692.0,E,S,Villenson,11.0
5872,6219_01,Earth,False,F/1283/P,TRAPPIST-1e,14.0,False,71.0,0.0,0.0,0.0,,Aliedy Carrishley,False,6219,71.0,F,P,Carrishley,7.0
5873,6220_01,Earth,False,F/1284/P,PSO J318.5-22,42.0,False,0.0,168.0,0.0,113.0,461.0,Rica Jacostaffey,False,6220,742.0,F,P,Jacostaffey,9.0
5874,6222_01,Earth,False,F/1190/S,PSO J318.5-22,29.0,False,25.0,0.0,2.0,0.0,657.0,Ellard Lewintos,False,6222,684.0,F,S,Lewintos,6.0
5875,6223_01,Mars,False,E/398/P,TRAPPIST-1e,23.0,False,1696.0,46.0,82.0,235.0,17.0,Chonk Nache,False,6223,2076.0,E,P,Nache,2.0
5876,6224_01,Earth,False,F/1191/S,TRAPPIST-1e,16.0,False,0.0,0.0,60.0,0.0,1963.0,Loree Rodger,False,6224,2023.0,F,S,Rodger,7.0
5877,6224_02,Earth,False,G/1006/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Shaele Rodger,True,6224,0.0,G,S,Rodger,7.0
5878,6225_01,Earth,False,G/1007/P,TRAPPIST-1e,20.0,False,1.0,0.0,0.0,32.0,875.0,Lelah Deckerson,False,6225,908.0,G,P,Deckerson,7.0
5879,6227_01,Earth,False,F/1192/S,PSO J318.5-22,50.0,False,199.0,0.0,182.0,0.0,,Philda Cookson,False,6227,381.0,F,S,Cookson,8.0
5880,6228_01,Earth,False,G/1007/S,TRAPPIST-1e,38.0,False,0.0,709.0,39.0,62.0,0.0,Yolas Maystuarey,True,6228,810.0,G,S,Maystuarey,7.0
5881,6229_01,Mars,True,F/1286/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Nios Perne,True,6229,0.0,F,P,Perne,3.0
5882,6230_01,Mars,False,E/414/S,TRAPPIST-1e,33.0,False,559.0,0.0,145.0,594.0,0.0,Hal Facke,False,6230,1298.0,E,S,Facke,5.0
5883,6232_01,Europa,True,B/241/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Mesarid Gulthler,True,6232,0.0,B,S,Gulthler,3.0
5884,6234_01,Mars,False,F/1287/P,PSO J318.5-22,40.0,True,301.0,0.0,1310.0,4.0,,Sters Bun,True,6234,1615.0,F,P,Bun,7.0
5885,6236_01,Earth,False,F/1194/S,TRAPPIST-1e,22.0,False,395.0,0.0,0.0,300.0,125.0,Kell Hickson,False,6236,820.0,F,S,Hickson,7.0
5886,6237_01,Mars,True,F/1195/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Ockies Spien,True,6237,0.0,F,S,Spien,12.0
5887,6238_01,Mars,True,F/1196/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Chios Mity,True,6238,0.0,F,S,Mity,6.0
5888,6239_01,Earth,False,F/1197/S,TRAPPIST-1e,19.0,False,2044.0,0.0,13.0,1.0,0.0,Weslie Irwines,False,6239,2058.0,F,S,Irwines,5.0
5889,6241_01,Earth,False,F/1198/S,55 Cancri e,33.0,False,6.0,0.0,0.0,0.0,950.0,Claine Russelloyd,False,6241,956.0,F,S,Russelloyd,3.0
5890,6243_01,Earth,True,G/1010/S,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Holey Maystuarey,True,6243,0.0,G,S,Maystuarey,7.0
5891,6245_01,Earth,False,G/1011/S,TRAPPIST-1e,20.0,False,0.0,0.0,841.0,5.0,0.0,Eleaha Estron,True,6245,846.0,G,S,Estron,6.0
5892,6246_01,Mars,False,F/1199/S,TRAPPIST-1e,28.0,False,,0.0,129.0,0.0,,Barkix Nuthe,False,6246,129.0,F,S,Nuthe,7.0
5893,6248_01,Earth,True,G/1012/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Griffince,True,6248,0.0,G,S,Griffince,6.0
5894,6249_01,Earth,False,G/1008/P,TRAPPIST-1e,23.0,False,0.0,1.0,908.0,0.0,0.0,Annard Scottuez,True,6249,909.0,G,P,Scottuez,7.0
5895,6250_01,Earth,False,G/1013/S,TRAPPIST-1e,28.0,False,,0.0,887.0,0.0,0.0,Elany Roses,True,6250,887.0,G,S,Roses,9.0
5896,6251_01,Earth,False,F/1200/S,TRAPPIST-1e,23.0,False,2189.0,0.0,0.0,0.0,0.0,Gileen Hahnstonsen,True,6251,2189.0,F,S,Hahnstonsen,8.0
5897,6252_01,Mars,False,F/1201/S,TRAPPIST-1e,54.0,False,630.0,298.0,418.0,312.0,0.0,Gork Chort,False,6252,1658.0,F,S,Chort,4.0
5898,6253_01,Mars,False,F/1289/P,TRAPPIST-1e,57.0,False,368.0,0.0,636.0,1082.0,512.0,Cinets Pota,False,6253,2598.0,F,P,Pota,9.0
5899,6253_02,Mars,False,F/1289/P,55 Cancri e,24.0,False,737.0,293.0,301.0,0.0,0.0,Allots Pota,False,6253,1331.0,F,P,Pota,9.0
5900,6254_01,Europa,True,B/243/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Errak Pokeck,True,6254,0.0,B,S,Pokeck,2.0
5901,6254_02,Europa,True,B/243/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sadra Pokeck,True,6254,0.0,B,S,Pokeck,2.0
5902,6256_01,Earth,True,G/1009/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Davisy Canton,True,6256,0.0,G,P,Canton,5.0
5903,6262_01,Mars,True,F/1293/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Pane,True,6262,0.0,F,P,Pane,5.0
5904,6262_02,Mars,False,D/195/P,TRAPPIST-1e,18.0,False,102.0,3.0,186.0,2287.0,0.0,Cops Pane,False,6262,2578.0,D,P,Pane,5.0
5905,6263_01,Europa,True,B/213/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Sadaton Craleve,True,6263,0.0,B,P,Craleve,5.0
5906,6263_02,Europa,False,B/213/P,55 Cancri e,25.0,False,0.0,1674.0,3.0,9.0,3554.0,Tabia Craleve,False,6263,5240.0,B,P,Craleve,5.0
5907,6264_01,Earth,False,F/1294/P,TRAPPIST-1e,18.0,False,108.0,2.0,11.0,0.0,680.0,Thery Rodger,False,6264,801.0,F,P,Rodger,7.0
5908,6265_01,Earth,False,,TRAPPIST-1e,20.0,False,379.0,,29.0,39.0,91.0,Natald Puckenton,False,6265,538.0,,,Puckenton,9.0
5909,6266_01,Earth,False,F/1296/P,TRAPPIST-1e,24.0,False,0.0,2680.0,0.0,2.0,45.0,Ianne Saley,True,6266,2727.0,F,P,Saley,8.0
5910,6268_01,Mars,True,F/1202/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Mounch Manie,True,6268,0.0,F,S,Manie,5.0
5911,6270_01,Earth,False,F/1297/P,TRAPPIST-1e,34.0,False,124.0,0.0,0.0,679.0,0.0,Troya Puckenton,False,6270,803.0,F,P,Puckenton,9.0
5912,6270_02,Earth,False,F/1297/P,55 Cancri e,24.0,False,0.0,254.0,13.0,0.0,477.0,Francy Puckenton,False,6270,744.0,F,P,Puckenton,9.0
5913,6271_01,Europa,False,A/62/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Wrempeedly,True,6271,0.0,A,P,Wrempeedly,1.0
5914,6273_01,Mars,False,D/196/P,TRAPPIST-1e,23.0,False,690.0,0.0,0.0,292.0,1596.0,Cuses Fisty,False,6273,2578.0,D,P,Fisty,7.0
5915,6273_02,Mars,False,D/196/P,TRAPPIST-1e,32.0,False,2031.0,0.0,28.0,519.0,0.0,Basps Fisty,False,6273,2578.0,D,P,Fisty,7.0
5916,6274_01,Mars,True,F/1203/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Lidex Brie,True,6274,0.0,F,S,Brie,10.0
5917,6276_01,Earth,True,G/1011/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Coracy Grifford,True,6276,0.0,G,P,Grifford,4.0
5918,6277_01,Earth,True,G/1014/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Kylen Haynardy,True,6277,0.0,G,S,Haynardy,7.0
5919,6279_01,Europa,False,A/74/S,TRAPPIST-1e,27.0,False,135.0,3103.0,9.0,424.0,629.0,Hadiram Alcemblery,False,6279,4300.0,A,S,Alcemblery,5.0
5920,6280_01,Earth,True,G/1012/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Chelly Pettyreeman,True,6280,0.0,G,P,Pettyreeman,4.0
5921,6281_01,Earth,False,G/1015/S,TRAPPIST-1e,38.0,False,20.0,0.0,751.0,0.0,2.0,Jimen Beckeey,True,6281,773.0,G,S,Beckeey,12.0
5922,6282_01,Mars,False,F/1205/S,TRAPPIST-1e,28.0,False,158.0,0.0,0.0,465.0,0.0,Berbee Gelle,False,6282,623.0,F,S,Gelle,4.0
5923,6283_01,Earth,False,F/1206/S,TRAPPIST-1e,21.0,False,0.0,296.0,2.0,0.0,1543.0,Tonyan Chanan,False,6283,1841.0,F,S,Chanan,11.0
5924,6283_02,Earth,False,F/1206/S,TRAPPIST-1e,,False,2.0,3.0,93.0,6.0,540.0,Tracek Chanan,False,6283,644.0,F,S,Chanan,11.0
5925,6285_01,Europa,,B/245/S,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,Winonon Whealeed,True,6285,0.0,B,S,Whealeed,6.0
5926,6285_02,Europa,False,B/245/S,TRAPPIST-1e,43.0,False,2.0,5329.0,0.0,7.0,0.0,Shail Whealeed,True,6285,5338.0,B,S,Whealeed,6.0
5927,6289_01,Earth,False,G/1018/S,TRAPPIST-1e,21.0,False,0.0,0.0,28.0,508.0,272.0,Hene Horthy,True,6289,808.0,G,S,Horthy,4.0
5928,6290_01,Earth,False,G/1013/P,TRAPPIST-1e,36.0,False,78.0,9.0,0.0,0.0,841.0,Kentha Beangley,True,6290,928.0,G,P,Beangley,5.0
5929,6292_01,Earth,False,G/1020/S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,48.0,653.0,Verly Chardsons,True,6292,701.0,G,S,Chardsons,5.0
5930,6293_01,Earth,False,F/1301/P,TRAPPIST-1e,24.0,False,0.0,1049.0,1.0,0.0,0.0,Thel Sweekstarks,False,6293,1050.0,F,P,Sweekstarks,7.0
5931,6296_01,Europa,True,B/247/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Alderak Balightal,True,6296,0.0,B,S,Balightal,6.0
5932,6297_01,Earth,False,G/1014/P,TRAPPIST-1e,57.0,False,0.0,1409.0,29.0,0.0,0.0,Brada Batestonley,True,6297,1438.0,G,P,Batestonley,9.0
5933,6299_01,Europa,False,C/192/P,55 Cancri e,46.0,False,0.0,8943.0,0.0,0.0,159.0,Merops Femoused,True,6299,9102.0,C,P,Femoused,4.0
5934,6300_01,Mars,True,F/1303/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Risps Pure,True,6300,0.0,F,P,Pure,5.0
5935,6301_01,Earth,False,F/1304/P,TRAPPIST-1e,16.0,False,17.0,,0.0,537.0,173.0,Done Logannon,False,6301,727.0,F,P,Logannon,14.0
5936,6302_01,Earth,False,F/1305/P,TRAPPIST-1e,40.0,False,0.0,175.0,0.0,11.0,537.0,Idacey Mullon,False,6302,723.0,F,P,Mullon,5.0
5937,6302_02,Earth,False,G/1015/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Simsey,False,6302,0.0,G,P,Simsey,9.0
5938,6302_03,Earth,False,G/1015/P,TRAPPIST-1e,8.0,False,0.0,0.0,,0.0,0.0,Alvira Rostarks,True,6302,0.0,G,P,Rostarks,4.0
5939,6302_04,Earth,True,,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Debony Joycerton,True,6302,0.0,,,Joycerton,10.0
5940,6302_05,Earth,False,G/1015/P,55 Cancri e,35.0,False,1669.0,0.0,7.0,0.0,90.0,Glasey Rostarks,False,6302,1766.0,G,P,Rostarks,4.0
5941,6302_06,Earth,False,G/1015/P,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,,Branca Simsey,True,6302,0.0,G,P,Simsey,9.0
5942,6302_07,Earth,True,G/1015/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Neilda Rostarks,True,6302,0.0,G,P,Rostarks,4.0
5943,6304_01,Europa,False,C/193/P,55 Cancri e,47.0,True,0.0,2225.0,1573.0,201.0,23.0,Muonus Clutolded,True,6304,4022.0,C,P,Clutolded,2.0
5944,6305_01,Europa,True,B/248/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Ankabit Parbleake,True,6305,0.0,B,S,Parbleake,2.0
5945,6305_02,Europa,False,B/248/S,TRAPPIST-1e,46.0,False,3616.0,564.0,0.0,15.0,3303.0,Ashird Parbleake,False,6305,7498.0,B,S,Parbleake,2.0
5946,6308_01,Earth,False,G/1017/P,TRAPPIST-1e,28.0,False,0.0,152.0,215.0,30.0,510.0,Jord Cofferson,False,6308,907.0,G,P,Cofferson,12.0
5947,6309_01,Earth,False,G/1023/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Vanley Goldendrice,True,6309,0.0,G,S,Goldendrice,5.0
5948,6309_02,Earth,,G/1023/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Marky Rodricker,True,6309,0.0,G,S,Rodricker,6.0
5949,6309_03,Earth,True,G/1023/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Olgary Goldendrice,True,6309,0.0,G,S,Goldendrice,5.0
5950,6309_04,Earth,False,G/1023/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Helly Rodricker,True,6309,0.0,G,S,Rodricker,6.0
5951,6309_05,Earth,False,G/1023/S,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,,Vin Rodricker,True,6309,0.0,G,S,Rodricker,6.0
5952,6313_01,Europa,False,D/190/S,TRAPPIST-1e,60.0,False,0.0,190.0,3.0,1964.0,30.0,Charaz Sempribly,False,6313,2187.0,D,S,Sempribly,3.0
5953,6313_02,Europa,False,D/190/S,TRAPPIST-1e,34.0,False,6.0,878.0,0.0,10.0,2203.0,Salas Sempribly,False,6313,3097.0,D,S,Sempribly,3.0
5954,6315_01,Europa,False,C/234/S,TRAPPIST-1e,28.0,False,0.0,,0.0,6.0,9837.0,Chelik Susent,False,6315,9843.0,C,S,Susent,7.0
5955,6316_01,Earth,False,E/401/P,55 Cancri e,64.0,False,0.0,316.0,2.0,673.0,0.0,Lynez Woodwinton,False,6316,991.0,E,P,Woodwinton,4.0
5956,6317_01,Earth,False,F/1208/S,TRAPPIST-1e,13.0,False,898.0,0.0,0.0,,24.0,Aarone Lewintos,False,6317,922.0,F,S,Lewintos,6.0
5957,6318_01,Earth,True,G/1018/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Bonya Pughanders,True,6318,0.0,G,P,Pughanders,5.0
5958,6319_01,Earth,False,G/1019/P,TRAPPIST-1e,65.0,False,458.0,0.0,555.0,0.0,0.0,Pristy Hammonton,False,6319,1013.0,G,P,Hammonton,9.0
5959,6320_01,Mars,False,E/418/S,TRAPPIST-1e,53.0,False,78.0,85.0,859.0,0.0,0.0,Guink Ste,True,6320,1022.0,E,S,Ste,10.0
5960,6321_01,Europa,True,C/194/P,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Batomam Pusive,True,6321,0.0,C,P,Pusive,3.0
5961,6321_02,Europa,False,C/194/P,TRAPPIST-1e,19.0,False,0.0,1234.0,0.0,1956.0,0.0,Azhat Pusive,False,6321,3190.0,C,P,Pusive,3.0
5962,6321_03,Europa,True,C/194/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Marga Pusive,True,6321,0.0,C,P,Pusive,3.0
5963,6322_01,Earth,False,E/419/S,TRAPPIST-1e,16.0,False,0.0,68.0,1541.0,0.0,0.0,Yvonna Cooperkins,True,6322,1609.0,E,S,Cooperkins,12.0
5964,6323_01,Europa,False,C/235/S,55 Cancri e,48.0,False,3.0,4089.0,0.0,4368.0,147.0,Aldeba Tionstious,False,6323,8607.0,C,S,Tionstious,5.0
5965,6323_02,Europa,False,C/235/S,TRAPPIST-1e,33.0,False,2.0,4742.0,0.0,34.0,0.0,Arinon Unkcal,True,6323,4778.0,C,S,Unkcal,3.0
5966,6324_01,Earth,False,E/420/S,TRAPPIST-1e,31.0,False,19.0,509.0,0.0,0.0,177.0,Lesley Hinetthews,False,6324,705.0,E,S,Hinetthews,10.0
5967,6324_02,Earth,,G/1025/S,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Murie Hinetthews,True,6324,0.0,G,S,Hinetthews,10.0
5968,6324_03,Earth,False,G/1025/S,TRAPPIST-1e,40.0,False,1.0,0.0,895.0,10.0,0.0,Eleah Hinetthews,True,6324,906.0,G,S,Hinetthews,10.0
5969,6325_01,Earth,True,G/1026/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Adamie Benney,True,6325,0.0,G,S,Benney,13.0
5970,6325_02,Earth,False,F/1209/S,TRAPPIST-1e,21.0,False,0.0,541.0,0.0,143.0,0.0,Sonard Beasleyes,False,6325,684.0,F,S,Beasleyes,6.0
5971,6326_01,Earth,False,F/1307/P,TRAPPIST-1e,20.0,False,0.0,20.0,1.0,696.0,0.0,Therek Hinetthews,False,6326,717.0,F,P,Hinetthews,10.0
5972,6327_01,Mars,True,F/1308/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Rahars Casty,True,6327,0.0,F,P,Casty,10.0
5973,6328_01,Earth,True,G/1020/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Violey Hoppers,False,6328,0.0,G,P,Hoppers,13.0
5974,6328_02,Earth,True,G/1020/P,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Searla Hoppers,False,6328,0.0,G,P,Hoppers,13.0
5975,6328_03,Earth,False,F/1309/P,TRAPPIST-1e,53.0,False,627.0,32.0,0.0,0.0,37.0,Marice Hoppers,False,6328,696.0,F,P,Hoppers,13.0
5976,6328_04,Earth,False,G/1020/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hard Hoppers,True,6328,0.0,G,P,Hoppers,13.0
5977,6330_01,Earth,True,G/1027/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Scotty Avidson,True,6330,0.0,G,S,Avidson,5.0
5978,6331_01,Europa,True,C/237/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Atlasym Laturive,True,6331,0.0,C,S,Laturive,3.0
5979,6334_01,Earth,True,G/1028/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Shanya Jenson,True,6334,0.0,G,S,Jenson,12.0
5980,6334_02,Earth,True,G/1028/S,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Dondy Jenson,True,6334,0.0,G,S,Jenson,12.0
5981,6334_03,Earth,False,G/1028/S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Tonnie Simmonders,True,6334,0.0,G,S,Simmonders,8.0
5982,6334_04,Earth,True,G/1028/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Vick Jenson,True,6334,0.0,G,S,Jenson,12.0
5983,6334_05,Earth,False,E/421/S,TRAPPIST-1e,17.0,False,5.0,0.0,1317.0,287.0,0.0,Lynez Jenson,True,6334,1609.0,E,S,Jenson,12.0
5984,6334_06,Earth,False,F/1210/S,TRAPPIST-1e,55.0,False,0.0,242.0,0.0,479.0,3.0,Rhony Jenson,False,6334,724.0,F,S,Jenson,12.0
5985,6334_07,Earth,False,G/1028/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Gailia Jenson,True,6334,0.0,G,S,Jenson,12.0
5986,6335_01,Earth,False,F/1312/P,TRAPPIST-1e,32.0,False,18.0,0.0,0.0,1382.0,0.0,Joandy Potterry,False,6335,1400.0,F,P,Potterry,9.0
5987,6338_01,Earth,False,F/1313/P,55 Cancri e,16.0,False,0.0,0.0,694.0,0.0,102.0,Elsane Fishopper,False,6338,796.0,F,P,Fishopper,7.0
5988,6339_01,Earth,False,G/1022/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Stanya Schmondez,False,6339,0.0,G,P,Schmondez,9.0
5989,6340_01,Europa,False,C/195/P,TRAPPIST-1e,29.0,False,0.0,584.0,5468.0,7.0,661.0,Gacrab Pressive,True,6340,6720.0,C,P,Pressive,7.0
5990,6340_02,Europa,False,C/195/P,55 Cancri e,25.0,False,484.0,11441.0,0.0,4.0,5477.0,Anyonon Pressive,False,6340,17406.0,C,P,Pressive,7.0
5991,6341_01,Mars,False,D/191/S,55 Cancri e,39.0,False,1884.0,0.0,1435.0,5.0,469.0,Colf Cre,False,6341,3793.0,D,S,Cre,7.0
5992,6343_01,Mars,True,E/423/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Chreet Start,True,6343,0.0,E,S,Start,7.0
5993,6344_01,Earth,False,G/1023/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mariel Reynoldez,True,6344,0.0,G,P,Reynoldez,8.0
5994,6344_02,Earth,True,G/1023/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Jonald Reynoldez,True,6344,0.0,G,P,Reynoldez,8.0
5995,6346_01,Mars,False,F/1212/S,TRAPPIST-1e,29.0,False,2223.0,0.0,0.0,0.0,0.0,Guanch Perta,False,6346,2223.0,F,S,Perta,6.0
5996,6346_02,Mars,False,F/1212/S,TRAPPIST-1e,54.0,False,676.0,0.0,231.0,379.0,0.0,Anch Perta,False,6346,1286.0,F,S,Perta,6.0
5997,6347_01,Earth,True,G/1030/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Andie Gambs,True,6347,0.0,G,S,Gambs,6.0
5998,6348_01,Europa,False,C/238/S,55 Cancri e,,False,49.0,13342.0,,1885.0,6985.0,Achira Unhaftimle,False,6348,22261.0,C,S,Unhaftimle,3.0
5999,6349_01,Mars,False,F/1314/P,TRAPPIST-1e,18.0,False,593.0,0.0,508.0,0.0,12.0,Lers Frasp,True,6349,1113.0,F,P,Frasp,8.0
6000,6351_01,Earth,False,E/403/P,55 Cancri e,14.0,False,0.0,973.0,0.0,1.0,0.0,France Mirezavis,True,6351,974.0,E,P,Mirezavis,14.0
6001,6353_01,Europa,True,D/199/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,,True,6353,0.0,D,P,,1.0
6002,6354_01,Earth,False,F/1315/P,TRAPPIST-1e,48.0,False,410.0,2108.0,0.0,0.0,0.0,Megany Carreralend,True,6354,2518.0,F,P,Carreralend,10.0
6003,6355_01,Earth,False,F/1213/S,55 Cancri e,21.0,False,0.0,641.0,0.0,0.0,0.0,Joanry Foledges,True,6355,641.0,F,S,Foledges,12.0
